date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand
2022-04-06 09:45:04.378602,30.58472685635918,6.786844618818696,0,0,2.5024636658836807,1,1044.9940172482486,1044.9940172482486
2022-04-07 09:45:04.378595,15.4650686212835,9.716519954037167,0,0,1.871179701151081,1,1079.0296990216098,1044.9940172482486
2022-04-08 09:45:04.378580,10.786525222541337,1.0998357092276891,0,0,1.1491595301595114,1,1173.393596926391,1079.0296990216098
2022-04-09 09:45:04.378578,23.64815416797147,9.57813569328806,1,0,0.8914141277295204,1,1468.7803831938213,1173.393596926391
2022-04-10 09:45:04.378576,13.861390511387913,4.693826430867088,1,0,0.7377114796641835,1,1373.1543557036268,1468.7803831938213
2022-04-11 09:45:04.378574,14.674082315677506,0.7519465243805007,0,0,2.7048571215630313,1,1104.8545725191873,1373.1543557036268
2022-04-12 09:45:04.378572,20.55869234062945,2.664046186028206,0,0,1.4488503437693279,1,1144.4513763176901,1104.8545725191873
2022-04-13 09:45:04.378569,25.138812487847655,0.7648360344172562,0,0,1.5716850677897682,1,1181.7654027521623,1144.4513763176901
2022-04-14 09:45:04.378567,22.30885280018967,0.39266433431669845,0,0,1.1907379423020263,1,1204.6530753843208,1181.7654027521623
2022-04-15 09:45:04.378565,26.102976692730103,14.643975928546979,0,0,0.7775124526766132,1,1237.9943254945838,1204.6530753843208
2022-04-16 09:45:04.378563,32.82623697937525,1.6896753641896576,1,0,1.6183631953443873,1,1439.002414575751,1237.9943254945838
2022-04-17 09:45:04.378561,29.277602732211943,1.0013437241723415,1,0,0.9400835404980002,1,1438.171986272734,1439.002414575751
2022-04-18 09:45:04.378559,17.209030485013248,0.7228397675345692,0,0,2.2001276424256466,1,1124.8749094700906,1438.171986272734
2022-04-19 09:45:04.378557,20.386033601349524,5.18096307612789,0,0,2.3961957150272903,1,1149.8184710921555,1124.8749094700906
2022-04-20 09:45:04.378554,18.287260881604418,18.083048871241672,0,0,2.137232427746458,1,1103.790255565149,1149.8184710921555
2022-04-21 09:45:04.378552,19.158167368548924,12.852979601662561,0,0,2.8621230075042203,1,1054.7274111791644,1103.790255565149
2022-04-22 09:45:04.378550,17.804883447934753,1.3382255668450083,0,0,0.6350998402263079,1,1081.1925788276108,1054.7274111791644
2022-04-23 09:45:04.378548,24.511146065573193,0.028732898156119815,1,0,1.5600911811220517,1,1470.3520259884485,1081.1925788276108
2022-04-24 09:45:04.378546,12.823793208510217,13.965168019078018,1,0,1.3301740591498,1,1360.3961614951997,1470.3520259884485
2022-04-25 09:45:04.378544,18.146871489687292,9.435933583692783,0,0,2.5777033848969846,1,1111.7236740441158,1360.3961614951997
2022-04-26 09:45:04.378541,31.31823682512207,1.3604661466773509,0,0,1.4085383178500006,1,1066.6497394041203,1111.7236740441158
2022-04-27 09:45:04.378539,14.150638744238305,0.5433197546347451,0,0,1.7560055260007577,1,1027.1764222391942,1066.6497394041203
2022-04-28 09:45:04.378537,22.06195833556687,10.737843975927577,0,0,0.7688321285894041,1,1120.6907323105534,1027.1764222391942
2022-04-29 09:45:04.378535,23.77576416567278,0.8787413251084308,0,0,0.8970858255284704,1,1234.5237069099958,1120.6907323105534
2022-04-30 09:45:04.378533,25.06293881250646,3.425074734330609,1,0,1.5665285536868798,1,1388.069187541359,1234.5237069099958
2022-05-01 09:45:04.378531,20.891628113637136,0.8888138167412301,1,0,0.8618641892249961,1,1484.9739202954297,1388.069187541359
2022-05-02 09:45:04.378528,21.808027203341148,9.665090483113651,0,0,2.982504687467829,1,1015.9470549685968,1484.9739202954297
2022-05-03 09:45:04.378526,31.650026074238045,1.5152335455489807,0,0,0.8233372161492141,0,954.7695552534291,1015.9470549685968
2022-05-04 09:45:04.378524,23.442156866489093,1.5686053892944827,0,0,1.9393282046528635,0,993.2078204034186,954.7695552534291
2022-05-05 09:45:04.378522,22.11474316511455,1.0240761445323339,0,0,2.4354538031037145,0,843.607501325181,993.2078204034186
2022-05-06 09:45:04.378520,18.33262084556379,2.6086843703063396,0,0,2.3570538921181923,0,884.3577700131767,843.607501325181
2022-05-07 09:45:04.378517,24.563573637241845,4.172245234459494,1,0,1.042335878672897,0,1235.441177340114,884.3577700131767
2022-05-08 09:45:04.378515,26.984205410668782,5.444319764613855,1,0,0.7391573969622847,0,1237.9740624421302,1235.441177340114
2022-05-09 09:45:04.378513,23.61633127755025,4.416189141250888,0,0,2.6431351319287146,1,1040.0090415209695,1237.9740624421302
2022-05-10 09:45:04.378511,32.81716922729751,1.7964097899346556,0,0,2.623623059539348,0,949.5752483030031,1040.0090415209695
2022-05-11 09:45:04.378509,29.556262978324593,2.53864152779241,0,0,2.4365166429056107,0,796.8119175281608,949.5752483030031
2022-05-12 09:45:04.378507,27.76916518033987,2.160029193409688,0,0,2.766718750516125,0,839.0517842409955,796.8119175281608
2022-05-13 09:45:04.378505,12.301491095815155,4.338081766723582,0,0,2.651632779883536,0,900.4177994004232,839.0517842409955
2022-05-14 09:45:04.378503,33.80621045542813,6.22129781286095,1,0,1.8689061078864786,0,1209.3665112127276,900.4177994004232
2022-05-15 09:45:04.378500,15.588290478749924,0.17473897993069165,1,0,1.7561351494267992,0,1226.6535819102075,1209.3665112127276
2022-05-16 09:45:04.378498,11.651328957685699,0.9244878022952132,0,0,2.199813232230164,1,1041.6587576105553,1226.6535819102075
2022-05-17 09:45:04.378496,11.607180264588784,0.11848179139237726,0,0,1.6937477545865898,1,1146.7555942674462,1041.6587576105553
2022-05-18 09:45:04.378494,22.133972898949523,2.9377147521798443,0,0,1.5564140511279763,0,949.2718180761599,1146.7555942674462
2022-05-19 09:45:04.378492,10.37945808550067,3.452501095123596,0,0,2.5737580553165627,0,883.7907824880645,949.2718180761599
2022-05-20 09:45:04.378490,25.88513582789545,2.1772571988211955,0,0,1.2388577550192321,0,880.311847461321,883.7907824880645
2022-05-21 09:45:04.378487,26.335592916355264,1.5612986420790267,1,0,2.2120454610719884,0,1134.3767534156395,880.311847461321
2022-05-22 09:45:04.378485,29.189758591167298,0.6652877961570447,1,0,2.9761563982071757,0,1142.4321099815506,1134.3767534156395
2022-05-23 09:45:04.378483,16.233554012063674,2.4343815322570155,0,0,2.1816649108213064,1,1095.408815646668,1142.4321099815506
2022-05-24 09:45:04.378481,13.86909015368789,4.38737675316651,0,0,2.8008518055293297,1,972.2106564467697,1095.408815646668
2022-05-25 09:45:04.378479,32.61322934597155,0.5984460754146234,0,0,2.431134608825203,1,1105.267704673678,972.2106564467697
2022-05-26 09:45:04.378477,19.137028311930443,3.693637465554107,0,0,0.6460825259736305,0,998.0433480649211,1105.267704673678
2022-05-27 09:45:04.378475,24.51043298867712,0.0789747305444405,0,0,1.981729475912206,0,866.0828193713107,998.0433480649211
2022-05-28 09:45:04.378472,22.363925522115803,0.9618124762217871,1,0,1.777277354164295,0,1377.3275096411214,866.0828193713107
2022-05-29 09:45:04.378470,30.615234047644265,5.822517777499792,1,0,2.9339126702030125,0,1102.1218254079765,1377.3275096411214
2022-05-30 09:45:04.378468,22.577278117642532,0.8473811881774718,0,0,2.0131867050201104,0,1001.1014125244028,1102.1218254079765
2022-05-31 09:45:04.378466,26.771346242492438,0.36446939847994736,0,0,1.5029147348961605,1,1150.6060838293752,1001.1014125244028
2022-06-01 09:45:04.378464,21.151108457479502,1.247829710694164,0,0,0.898126012568118,0,985.9891741091373,1150.6060838293752
2022-06-02 09:45:04.378462,11.258523067526665,7.329452962595864,0,0,2.4570010139850065,0,840.6146161340423,985.9891741091373
2022-06-03 09:45:04.378459,29.628837296317666,3.5784751754122395,0,0,0.6089989247092036,1,1083.0307459027474,840.6146161340423
2022-06-04 09:45:04.378457,34.42923324985119,1.3603242265053148,1,0,1.1766736582280664,0,1257.0598855892824,1083.0307459027474
2022-06-05 09:45:04.378455,13.2375456619273,24.823390553141223,1,0,1.7670781194096967,0,1250.7044786167876,1257.0598855892824
2022-06-06 09:45:04.378453,10.632952479377144,8.769061096995427,0,0,0.6818339849077868,0,995.1814806898178,1250.7044786167876
2022-06-07 09:45:04.378451,25.322747955890005,2.2483155139920155,0,0,0.8722707233941303,0,954.6031109991168,995.1814806898178
2022-06-08 09:45:04.378449,10.92079474955222,2.076343461507871,0,0,2.9447247976536968,0,833.1963912005231,954.6031109991168
2022-06-09 09:45:04.378447,31.979138487747246,2.237529864048362,0,0,1.6711302614178112,1,1186.3543969371442,833.1963912005231
2022-06-10 09:45:04.378444,33.0130664046952,2.1874480042485587,0,0,2.14086069635693,0,947.7787959124908,1186.3543969371442
2022-06-11 09:45:04.378442,30.411808112353285,2.1924798493533113,1,0,2.9808101520075523,0,1119.4084648647977,947.7787959124908
2022-06-12 09:45:04.378440,23.971565217583112,4.755236719416376,1,0,1.197550406134796,0,1285.319362078715,1119.4084648647977
2022-06-13 09:45:04.378438,15.230447783067172,6.202034311815716,0,0,1.4952290583433818,0,981.9704066467859,1285.319362078715
2022-06-14 09:45:04.378436,25.813047670772495,8.366598110223576,0,0,1.531096777931356,0,948.002143146448,981.9704066467859
2022-06-15 09:45:04.378434,15.411269073238861,1.2579356599019835,0,0,2.8215892096455066,0,850.0927233817587,948.002143146448
2022-06-16 09:45:04.378432,16.055031193196072,2.559980179038892,0,1,2.08401565523498,0,875.3827805280149,850.0927233817587
2022-06-17 09:45:04.378430,17.84403336185514,6.956866009730013,0,0,2.4522841543971636,0,912.6861503790273,875.3827805280149
2022-06-18 09:45:04.378427,10.997328360162308,8.138941662755553,1,0,1.2957782950304526,0,1215.8003508764336,912.6861503790273
2022-06-19 09:45:04.378425,23.93839680013647,1.1744144703175192,1,0,2.031992182697638,1,1412.9247569197169,1215.8003508764336
2022-06-20 09:45:04.378423,23.68496861198135,11.399842887178263,0,0,1.6769264173421052,0,952.2577441169552,1412.9247569197169
2022-06-21 09:45:04.378421,14.43116012323845,0.3653052706104143,0,0,1.8057458814700333,0,852.0452673180612,952.2577441169552
2022-06-22 09:45:04.378419,16.96015765395147,0.990742523731839,0,0,1.8762195063283975,0,889.3974550462199,852.0452673180612
2022-06-23 09:45:04.378417,13.197273506393488,13.107930500087328,0,0,2.0567446584474904,0,936.0760381327688,889.3974550462199
2022-06-24 09:45:04.378415,18.744782730137622,0.5640096360969943,0,0,1.4229451579543126,0,948.0013893393459,936.0760381327688
2022-06-25 09:45:04.378412,10.625317247956971,5.082845307133005,1,0,0.5331396377787072,1,1470.0160458229043,948.0013893393459
2022-06-26 09:45:04.378410,21.76309363003983,2.068923722046278,1,0,1.6481774641927047,0,1179.5601145518372,1470.0160458229043
2022-06-27 09:45:04.378408,24.92167345058542,9.160914282786477,0,0,0.9714662807150614,0,994.6380617440441,1179.5601145518372
2022-06-28 09:45:04.378406,18.94349133419194,2.580221643835946,0,0,1.1851440694840334,0,995.7754182246937,994.6380617440441
2022-06-29 09:45:04.378404,17.913604415832364,10.127433230751276,0,0,2.4675872761800535,0,849.4047548830522,995.7754182246937
2022-06-30 09:45:04.378401,19.02079391321401,2.361289137695008,0,0,2.693644991936885,0,824.3636502727462,849.4047548830522
2022-07-01 09:45:04.378399,15.386185111814298,17.454546770258368,0,0,2.295232891257471,0,943.8565280395936,824.3636502727462
2022-07-02 09:45:04.378397,32.775146542117106,8.277582089027307,1,0,2.9575165308322653,1,1328.1689732569196,943.8565280395936
2022-07-03 09:45:04.378395,12.067055264456702,3.000936129900939,1,0,1.049961743123666,0,1289.650075856228,1328.1689732569196
2022-07-04 09:45:04.378393,21.531429107907233,4.720780893431924,0,0,2.201258854178193,0,919.7620811380374,1289.650075856228
2022-07-05 09:45:04.378391,21.664543729980238,6.976918000945359,0,0,0.6162383388546082,0,885.742647986074,919.7620811380374
2022-07-06 09:45:04.378389,15.08654578804494,3.056183439776836,0,0,1.3025812278365965,0,960.8354077165228,885.742647986074
2022-07-07 09:45:04.378387,20.626658114450162,10.074780865256068,0,0,2.75609010461463,0,841.3072536319091,960.8354077165228
2022-07-08 09:45:04.378384,21.422700576276164,1.7192367101420414,0,0,1.2180186233469223,0,919.960490936062,841.3072536319091
2022-07-09 09:45:04.378382,22.839119603637062,11.539694881995178,1,0,1.4467915828493443,0,1270.7185489774886,919.960490936062
2022-07-10 09:45:04.378380,30.488835035225804,3.5761891064543825,1,0,2.918982942566204,0,1154.466881438221,1270.7185489774886
2022-07-11 09:45:04.378378,31.014553019754942,3.910451560665037,0,0,2.372679709541895,0,842.0891618859006,1154.466881438221
2022-07-12 09:45:04.378376,28.38746612776806,1.9198445186611144,0,0,1.5394685927459943,0,914.769930110961,842.0891618859006
2022-07-13 09:45:04.378374,20.938452266997576,0.26710977750425535,0,0,1.8425649875249077,0,904.1774835176203,914.769930110961
2022-07-14 09:45:04.378371,17.967367385547387,1.215475217814789,0,0,2.779107409067145,0,927.9531078158184,904.1774835176203
2022-07-15 09:45:04.378369,15.497828318359074,11.488235848391152,0,0,2.589911315053593,0,916.0784683848129,927.9531078158184
2022-07-16 09:45:04.378367,10.761733503766798,4.954419615831154,1,0,1.371643996117502,0,1184.653615258858,916.0784683848129
2022-07-17 09:45:04.378365,21.648289309617322,0.5062089509276992,1,0,1.0598022103322404,0,1185.6168203607394,1184.653615258858
2022-07-18 09:45:04.378363,15.376354483018883,0.09171301598609291,0,0,1.4623308642971646,0,955.6055118654281,1185.6168203607394
2022-07-19 09:45:04.378361,10.014829532619801,0.28489327963255234,0,0,0.8763716491299978,0,1024.21035317958,955.6055118654281
2022-07-20 09:45:04.378359,29.615191745906937,1.1450172468490811,0,0,2.526849206332265,0,923.9362827396803,1024.21035317958
2022-07-21 09:45:04.378357,22.47758486711342,8.478846920429582,0,0,1.1718084584245223,0,960.3127878649954,923.9362827396803
2022-07-22 09:45:04.378354,10.191715361143496,2.7555152212649423,0,0,1.6309370952980293,1,1076.8828015260985,960.3127878649954
2022-07-23 09:45:04.378352,20.607495369789675,0.2873770905238927,1,0,1.8262145162432635,1,1318.9734407654237,1076.8828015260985
2022-07-24 09:45:04.378350,12.1248897817431,5.514252206771544,1,0,1.7106930399729008,0,1297.0529126032877,1318.9734407654237
2022-07-25 09:45:04.378348,23.594121243075794,7.886189234074968,0,0,1.013020839720443,0,891.3533194302138,1297.0529126032877
2022-07-26 09:45:04.378346,27.523592715724572,0.04507548906411417,0,0,0.9360140282943734,0,953.1164466077199,891.3533194302138
2022-07-27 09:45:04.378344,19.791457400303667,3.692478358188257,0,0,2.089084203675702,1,1132.9492289838379,953.1164466077199
2022-07-28 09:45:04.378342,23.126894469879268,1.3706011826458966,0,0,1.2046807993097615,1,1040.8663994256704,1132.9492289838379
2022-07-29 09:45:04.378339,13.18722205289915,1.180448608455311,0,0,2.8348767068428056,0,848.171100529721,1040.8663994256704
2022-07-30 09:45:04.378337,32.86277254054261,8.284591050242051,1,0,0.5746684813026421,0,1296.32131453152,848.171100529721
2022-07-31 09:45:04.378335,32.21784582350726,6.630491097518756,1,0,0.6604433160198551,0,1296.5471151996962,1296.32131453152
2022-08-01 09:45:04.378333,24.844697840399718,8.934125403054512,0,0,2.386422464863617,0,888.0678356746427,1296.5471151996962
2022-08-02 09:45:04.378331,25.22739300076264,13.29380108267847,0,0,1.9746723833262023,1,1073.4725170744987,888.0678356746427
2022-08-03 09:45:04.378329,19.02518177984925,4.267748806264145,0,0,2.8989515653886184,0,756.8675567763723,1073.4725170744987
2022-08-04 09:45:04.378327,25.908731930876137,1.9996811900480105,0,0,2.6626089849532044,0,779.2988706165205,756.8675567763723
2022-08-05 09:45:04.378324,10.648730031596983,2.3461372879876135,0,0,1.2035979279670954,0,987.7189400560085,779.2988706165205
2022-08-06 09:45:04.378322,13.916972254816494,3.7375679955823236,1,0,0.5989285179786126,0,1390.5509120808558,987.7189400560085
2022-08-07 09:45:04.378320,13.322772884061962,7.041849759361187,1,0,1.0721847962539737,0,1202.5472001838768,1390.5509120808558
2022-08-08 09:45:04.378318,31.960398104621852,1.2238129156863666,0,0,2.650550162502815,0,865.2617987408587,1202.5472001838768
2022-08-09 09:45:04.378316,27.745310868347556,0.09645175711927134,0,0,2.5431812297946705,0,890.0170978092187,865.2617987408587
2022-08-10 09:45:04.378314,29.5356010388294,1.1306344262182568,0,0,2.0919185390509494,0,895.0595001726301,890.0170978092187
2022-08-11 09:45:04.378312,10.104568960066038,14.191683587071571,0,0,1.7005343703715456,0,946.094814568731,895.0595001726301
2022-08-12 09:45:04.378309,20.318339061146673,5.977903557264392,0,0,2.3903354820915594,0,922.0866728297657,946.094814568731
2022-08-13 09:45:04.378307,10.665509199186829,4.095568581484157,1,0,2.296136364919122,0,1142.3874674618821,922.0866728297657
2022-08-14 09:45:04.378305,16.036833540976254,0.5017543977219131,1,0,2.235966149328431,0,1210.72590706668,1142.3874674618821
